DATE TIME,PM10 1H (µg/m3),PM2.5 1H (µg/m3),WIND DIRECTION 1H (°),WIND SPEED 1H (m/s),RELATIVE HUMIDITY 1H (%),Ambient Temperature 1H (°c),API
2020-01-15 20:00:00,25.923,20.724,245.255,1.465,81.487,28.328,59
2020-01-15 21:00:00,25.736,21.532,254.795,0.606,82.15,28.182,59
2020-01-15 22:00:00,26.149,21.497,301.851,0.355,83.399,27.721,59
2020-01-15 23:00:00,28.666,24.367,41.834,0.164,86.634,26.986,59
2020-01-16 00:00:00,31.042,24.879,41.623,0.456,89.004,26.59,59
2020-01-16 01:00:00,36.687,30.586,55.7,0.651,90.7,26.065,60
2020-01-16 02:00:00,31.403,24.814,69.511,1.5,91.767,25.659,60
2020-01-16 03:00:00,37.869,31.379,65.542,1.022,92.518,25.283,60
2020-01-16 04:00:00,27.471,20.781,44.752,0.981,93.414,24.939,60
2020-01-16 05:00:00,31.994,24.671,57.079,0.909,93.084,24.632,60
2020-01-16 06:00:00,24.877,18.223,57.049,0.925,94.0,24.295,60
2020-01-16 07:00:00,31.25,23.847,45.969,1.129,93.161,24.202,60
2020-01-16 08:00:00,39.411,30.92,67.267,1.485,91.95,24.257,60
2020-01-16 09:00:00,31.949,24.287,77.114,1.812,86.8,25.453,60
2020-01-16 10:00:00,25.874,20.234,75.55,1.579,77.3,27.855,60
2020-01-16 11:00:00,23.379,18.234,83.577,0.688,70.417,30.077,60
2020-01-16 12:00:00,19.082,14.673,215.23,2.188,67.433,30.407,60
2020-01-16 13:00:00,22.625,18.504,230.687,2.604,69.6,30.343,60
2020-01-16 14:00:00,16.202,11.871,237.121,2.92,73.8,30.1,60
2020-01-16 15:00:00,22.69,19.55,239.955,3.146,73.917,30.285,60
2020-01-16 16:00:00,8.994,5.855,241.062,3.565,72.017,30.23,60
2020-01-16 17:00:00,22.149,19.187,245.166,3.079,71.617,30.357,60
2020-01-16 18:00:00,18.823,13.253,249.75,2.386,75.784,29.975,60
2020-01-16 19:00:00,27.945,24.598,265.004,1.228,76.084,29.453,60
2020-01-16 20:00:00,26.582,23.349,306.9,0.386,78.017,28.823,60
2020-01-16 21:00:00,23.742,18.99,58.033,1.577,81.019,28.281,60
2020-01-16 22:00:00,27.597,22.699,58.825,1.485,87.851,26.849,59
2020-01-16 23:00:00,28.456,23.208,75.556,1.295,89.049,26.289,59
2020-01-17 00:00:00,25.208,20.321,77.447,1.031,89.204,26.087,59
2020-01-17 01:00:00,31.094,25.317,48.092,0.918,90.85,25.69,59
2020-01-17 02:00:00,30.156,25.025,58.371,1.195,91.633,25.622,59
2020-01-17 03:00:00,29.001,23.94,63.496,1.257,90.578,25.622,59
2020-01-17 04:00:00,23.324,18.426,56.104,1.079,91.417,25.263,59
2020-01-17 05:00:00,25.141,20.26,74.981,1.597,92.272,24.806,59
2020-01-17 06:00:00,37.665,31.453,69.802,0.73,92.0,24.723,58
2020-01-17 07:00:00,44.094,33.901,85.402,1.035,92.357,24.69,58
2020-01-17 08:00:00,40.513,31.203,94.987,1.15,92.617,24.663,58
2020-01-17 09:00:00,39.623,32.251,74.656,1.466,87.106,25.917,58
2020-01-17 10:00:00,28.498,21.7775,65.2645,1.3515,78.79499999999999,27.8745,58
2020-01-17 11:00:00,17.373,11.304,55.873,1.237,70.484,29.832,58
2020-01-17 12:00:00,25.702,20.811,234.176,1.118,68.938,30.458,58
2020-01-17 13:00:00,20.29,15.39,225.447,2.083,70.767,30.542,58
2020-01-17 14:00:00,28.732,24.186,232.809,2.889,71.867,30.608,57
2020-01-17 15:00:00,17.431,13.098,239.873,2.843,69.3,31.018,57
2020-01-17 16:00:00,39.292,34.246,238.679,3.08,70.763,30.781,57
2020-01-17 17:00:00,32.656,27.128,243.098,2.962,72.417,30.743,57
2020-01-17 18:00:00,21.098,16.569,240.618,2.548,74.75,30.135,57
2020-01-17 19:00:00,23.862,20.777,54.237,1.564,79.175,27.56,57
2020-01-17 20:00:00,14.216,11.421,358.87,1.014,85.45,25.402,57
2020-01-17 21:00:00,10.668,6.786,86.869,1.355,89.338,24.627,57
2020-01-17 22:00:00,21.03,16.747,89.859,1.63,90.45,24.567,57
2020-01-17 23:00:00,15.596,11.497,61.747,1.291,90.184,24.375,57
2020-01-18 00:00:00,19.527,15.842,29.253,0.868,90.514,24.31,57
2020-01-18 01:00:00,14.648,9.755,23.712,0.791,91.15,24.212,57
2020-01-18 02:00:00,16.658,11.714,25.252,0.839,93.0,23.829,58
2020-01-18 03:00:00,19.734,14.463,31.583,0.302,93.967,23.658,58
2020-01-18 04:00:00,15.152,8.71,58.419,0.987,93.017,23.743,58
2020-01-18 05:00:00,29.595,23.331,45.822,0.887,93.0,23.558,58
2020-01-18 06:00:00,27.864,21.581,43.179,0.89,93.283,23.365,58
2020-01-18 07:00:00,20.51,14.08,57.95,0.688,93.385,23.423,58
2020-01-18 08:00:00,23.874,18.036,67.232,0.716,93.822,23.527,58
2020-01-18 09:00:00,35.003,29.031,69.569,1.77,89.517,24.633,59
2020-01-18 10:00:00,30.614,24.174,78.607,1.488,81.62,27.388,59
2020-01-18 11:00:00,20.711,15.279,1.046,0.219,72.435,30.518,59
2020-01-18 12:00:00,27.978,21.967,232.064,1.742,75.725,29.814,58
2020-01-18 13:00:00,25.22,19.753,242.575,2.473,73.78,30.52,58
2020-01-18 14:00:00,35.579,31.621,240.571,2.972,75.498,30.094,58
2020-01-18 15:00:00,24.447,20.065,238.556,3.333,72.539,30.439,58
2020-01-18 16:00:00,24.463,19.522,236.807,3.069,70.206,30.87,57
2020-01-18 17:00:00,36.637,31.157,242.275,2.96,73.341,30.348,57
2020-01-18 18:00:00,40.698,35.794,239.798,2.735,75.775,29.817,57
2020-01-18 19:00:00,30.93,27.3,243.596,2.228,75.831,29.414,56
2020-01-18 20:00:00,26.957,23.656,241.615,1.887,81.5,28.445,56
2020-01-18 21:00:00,25.977,21.699,249.46,1.223,82.383,28.229,56
2020-01-18 22:00:00,27.083,22.387,280.591,0.485,82.667,28.175,56
2020-01-18 23:00:00,9.615,8.003,29.874,0.992,96.133,24.022,55
2020-01-19 00:00:00,22.394,17.702,293.018,0.666,97.083,24.087,55
2020-01-19 01:00:00,14.825,11.451,33.811,0.13,98.0,24.184,55
2020-01-19 02:00:00,12.292,9.356,58.092,1.436,98.0,24.173,55
2020-01-19 03:00:00,7.46,4.652,66.715,1.134,98.0,23.92,55
2020-01-19 04:00:00,10.73,7.875,65.448,1.057,97.75,23.95,55
2020-01-19 05:00:00,4.165,1.069,62.499,0.931,97.0,24.122,55
2020-01-19 06:00:00,6.354,2.669,44.28,0.788,97.0,24.21,55
2020-01-19 07:00:00,14.999,10.743,37.464,0.771,96.834,24.318,55
2020-01-19 08:00:00,10.023,5.677,71.565,0.148,97.0,24.219,55
2020-01-19 09:00:00,12.199,7.919,79.034,0.914,93.344,25.821,56
2020-01-19 10:00:00,14.621,10.948,82.471,1.038,80.289,28.428,56
2020-01-19 11:00:00,14.948,12.461,72.966,1.72,72.967,29.448,56
2020-01-19 12:00:00,11.476,8.159,63.083,1.966,68.517,30.332,56
2020-01-19 13:00:00,10.786,8.11,80.23,0.949,67.117,30.955,56
2020-01-19 14:00:00,16.063,12.609,212.879,2.468,70.826,30.667,56
2020-01-19 15:00:00,12.201,8.513,236.615,2.655,69.817,31.119,57
2020-01-19 16:00:00,12.84,9.617,239.764,2.661,69.758,31.109,57
2020-01-19 17:00:00,20.371,17.811,243.149,2.778,71.468,30.799,56
2020-01-19 18:00:00,6.132,3.109,239.637,2.37,74.097,30.578,56
2020-01-19 19:00:00,22.196,19.043,221.945,2.11,75.264,30.023,56
2020-01-19 20:00:00,12.481,9.601,68.434,2.484,79.6,27.035,56
2020-01-19 21:00:00,12.044,10.949,86.996,0.725,90.134,24.872,56
2020-01-19 22:00:00,10.146,8.274,126.214,0.768,88.639,25.354,55
2020-01-19 23:00:00,13.067,10.657,7.326,0.565,89.9,25.5,55
2020-01-20 00:00:00,7.693,5.422,23.77,0.514,89.531,25.335,55
2020-01-20 01:00:00,11.388,9.279,109.502,0.205,90.117,25.337,54
2020-01-20 02:00:00,7.993,5.266,39.662,0.867,91.407,24.954,54
2020-01-20 03:00:00,5.117,1.393,35.305,0.659,93.983,24.425,53
2020-01-20 04:00:00,8.213,4.288,357.758,0.894,94.1,24.292,53
2020-01-20 05:00:00,25.113,20.025,357.874,0.835,93.6,24.195,52
2020-01-20 06:00:00,11.598,7.036,31.383,0.985,93.375,24.01,52
2020-01-20 07:00:00,13.625,8.705,37.566,1.169,94.375,23.539,51
2020-01-20 08:00:00,14.002,8.304,47.104,0.867,94.733,23.673,50
2020-01-20 09:00:00,18.064,13.887,56.676,1.041,88.401,25.591,48
2020-01-20 10:00:00,3.903,0.797,53.397,0.731,77.578,28.769,47
2020-01-20 11:00:00,3.633,1.377,23.058,0.804,70.917,30.477,45
2020-01-20 12:00:00,12.965,11.362,9.77,0.766,65.133,31.37,44
2020-01-20 13:00:00,5.387,3.053,105.551,0.899,60.925,32.275,42
2020-01-20 14:00:00,5.76,3.219,236.054,2.419,70.717,30.942,41
2020-01-20 15:00:00,11.765,10.369,236.279,2.542,71.585,31.101,40
2020-01-20 16:00:00,23.169,18.355,235.448,2.71,69.867,31.427,39
2020-01-20 17:00:00,8.533,5.831,240.616,2.164,70.251,31.361,38
2020-01-20 18:00:00,14.955,13.243,243.877,2.146,72.883,30.785,38
2020-01-20 19:00:00,11.492,8.558,244.869,1.662,76.717,29.548,37
2020-01-20 20:00:00,12.865,10.273,234.743,1.045,81.183,28.717,37
2020-01-20 21:00:00,11.142,9.538,229.923,0.783,82.963,28.453,38
2020-01-20 22:00:00,11.315,8.836,256.073,0.255,84.517,28.268,38
2020-01-20 23:00:00,14.08,11.249,86.186,2.135,88.013,26.654,38
2020-01-21 00:00:00,24.338,19.328,245.813,1.164,96.884,23.612,38
2020-01-21 01:00:00,13.513,8.771,272.809,0.755,97.85,24.384,38
2020-01-21 02:00:00,11.861,7.206,265.313,0.747,98.0,24.853,37
2020-01-21 03:00:00,13.673,9.342,242.477,0.749,98.0,25.098,37
2020-01-21 04:00:00,5.532,1.749,266.331,1.0,98.0,25.214,37
2020-01-21 05:00:00,3.577,0.916,265.172,0.737,98.0,25.21,36
2020-01-21 06:00:00,8.761,6.076,259.366,0.498,98.0,25.438,36
2020-01-21 07:00:00,6.348,2.485,255.171,0.649,98.0,25.429,36
2020-01-21 08:00:00,11.574,7.512,286.12,0.182,98.0,25.294,35
2020-01-21 09:00:00,13.503,9.088,327.565,0.241,96.026,25.758,35
2020-01-21 10:00:00,13.182,9.615,15.018,0.679,87.376,27.034,35
2020-01-21 11:00:00,19.977,16.643,346.297,0.667,79.517,28.982,35
2020-01-21 12:00:00,4.678,0.838,254.712,0.766,74.95,30.05,35
2020-01-21 13:00:00,17.293,14.645,240.384,1.605,72.484,30.19,35
2020-01-21 14:00:00,11.296,8.427,240.677,2.305,70.75,30.395,35
2020-01-21 15:00:00,9.129,6.582,248.836,1.886,74.25,29.88,35
2020-01-21 16:00:00,6.622,4.14,249.058,1.634,78.813,29.457,36
2020-01-21 17:00:00,12.203,11.27,246.817,1.471,79.367,29.15,36
2020-01-21 18:00:00,15.403,14.454,264.698,1.017,80.011,29.059,36
2020-01-21 19:00:00,9.954,8.43,239.437,0.834,82.98,28.372,36
2020-01-21 20:00:00,10.567,7.531,240.207,0.293,85.434,27.863,36
2020-01-21 21:00:00,9.533,6.828,237.294,0.355,89.167,26.981,35
2020-01-21 22:00:00,7.766,4.576,333.661,0.453,89.25,26.627,35
2020-01-21 23:00:00,18.185,13.908,0.29,0.789,89.383,26.291,35
2020-01-22 00:00:00,16.802,12.818,30.63,1.06,91.698,25.649,35
2020-01-22 01:00:00,19.023,14.713,52.177,1.251,94.284,24.848,35
2020-01-22 02:00:00,11.944,8.173,79.686,1.173,95.55,24.445,35
2020-01-22 03:00:00,15.982,11.284,70.621,0.94,94.033,24.453,35
2020-01-22 04:00:00,13.126,7.548,308.928,0.302,95.034,24.055,35
2020-01-22 05:00:00,13.525,7.913,286.307,0.195,96.683,24.071,35
2020-01-22 06:00:00,10.415,4.924,292.608,0.369,96.35,24.193,36
2020-01-22 07:00:00,11.679,6.715,281.505,0.23,95.217,24.1,36
2020-01-22 08:00:00,18.369,13.961,128.66,0.032,95.817,24.018,36
2020-01-22 09:00:00,19.881,14.612,143.873,0.17,87.794,26.772,35
2020-01-22 10:00:00,25.232,19.774,23.192,1.14,79.017,27.994,35
2020-01-22 11:00:00,23.35,19.852,314.784,0.375,68.35,30.073,35
2020-01-22 12:00:00,6.873,2.714,89.35,0.793,62.208,30.864,35
2020-01-22 13:00:00,6.569,2.505,258.062,0.356,61.37,31.541,35
2020-01-22 14:00:00,13.429,9.148,237.056,2.789,68.684,30.323,35
2020-01-22 15:00:00,18.327,13.907,238.035,3.27,68.65,30.27,35
2020-01-22 16:00:00,10.307,6.501,239.411,3.199,66.813,30.787,35
2020-01-22 17:00:00,10.159,6.668,248.834,2.396,65.9,31.12,35
2020-01-22 18:00:00,9.752,5.995,249.371,1.851,64.234,31.414,35
2020-01-22 19:00:00,6.887,2.67,269.341,1.217,66.45,30.703,35
2020-01-22 20:00:00,17.022,13.239,261.795,0.652,72.267,28.87,36
2020-01-22 21:00:00,11.914,8.311,257.919,0.292,76.734,27.892,37
2020-01-22 22:00:00,11.115,8.199,234.42,0.622,80.067,27.904,37
2020-01-22 23:00:00,9.59,6.24,225.692,0.468,83.333,27.705,38
2020-01-23 00:00:00,14.945,10.508,100.921,0.607,84.53,27.34,39
2020-01-23 01:00:00,21.896,16.779,87.86,0.884,85.526,26.578,39
2020-01-23 02:00:00,17.803,12.949,68.457,0.619,88.05,25.903,40
2020-01-23 03:00:00,22.306,16.053,35.223,0.55,90.597,25.549,40
2020-01-23 04:00:00,22.887,17.763,357.585,0.167,92.267,25.149,41
2020-01-23 05:00:00,11.608,6.925,8.162,0.507,93.283,24.86,41
2020-01-23 06:00:00,14.013,10.452,23.912,0.464,94.383,24.552,41
2020-01-23 07:00:00,12.078,8.37,20.866,0.455,95.0,24.43,41
2020-01-23 08:00:00,13.063,8.611,27.575,0.711,94.65,24.437,41
2020-01-23 09:00:00,23.27,18.848,51.481,1.077,89.228,25.877,40
2020-01-23 10:00:00,23.581,20.332,24.419,1.158,82.43,27.748,40
2020-01-23 11:00:00,14.457,11.281,9.644,1.241,75.5,29.362,40
2020-01-23 12:00:00,9.722,6.3,351.023,0.66,65.467,31.287,40
2020-01-23 13:00:00,9.222,5.991,247.396,0.557,64.516,31.38,40
2020-01-23 14:00:00,11.21,7.799,231.656,2.666,71.6,30.214,40
2020-01-23 15:00:00,11.189,8.413,242.177,2.751,68.424,30.802,40
2020-01-23 16:00:00,7.519,5.375,249.899,2.415,68.733,30.62,40
2020-01-23 17:00:00,7.063,4.828,248.453,2.93,67.146,31.021,40
2020-01-23 18:00:00,9.929,7.704,243.19,2.725,69.0,30.552,41
2020-01-23 19:00:00,20.489,18.169,245.19,2.307,71.367,30.052,41
2020-01-23 20:00:00,5.751,2.94,244.502,1.512,76.016,28.976,42
2020-01-23 21:00:00,12.304,9.876,280.709,0.355,81.017,28.215,42
2020-01-23 22:00:00,20.305,16.779,63.472,0.683,82.063,27.835,42
2020-01-23 23:00:00,23.729,19.982,52.351,0.691,84.7,27.035,43
2020-01-24 00:00:00,17.796,14.342,56.865,0.716,86.667,26.7,43
2020-01-24 01:00:00,12.745,9.359,61.924,0.983,88.35,26.242,43
2020-01-24 02:00:00,10.729,7.812,49.003,1.114,90.178,25.616,43
2020-01-24 03:00:00,11.128,8.074,30.354,1.015,90.017,25.29,43
2020-01-24 04:00:00,6.319,3.485,32.728,1.008,90.667,25.065,43
2020-01-24 05:00:00,15.523,12.166,44.19,0.65,92.0,24.763,43
2020-01-24 06:00:00,11.725,8.346,64.022,1.091,92.9,24.538,43
2020-01-24 07:00:00,11.223,7.238,28.635,0.941,94.05,24.217,43
2020-01-24 08:00:00,13.752,9.769,30.668,0.831,92.65,24.307,43
2020-01-24 09:00:00,17.803,13.083,60.911,1.767,84.884,25.972,43
2020-01-24 10:00:00,14.406,11.089,58.303,1.89,75.786,28.092,43
2020-01-24 11:00:00,18.014,15.056,61.662,0.838,66.35,30.411,43
2020-01-24 12:00:00,17.822,15.009,5.599,0.564,59.917,31.802,44
2020-01-24 13:00:00,8.625,5.837,337.538,0.919,54.617,32.704,44
2020-01-24 14:00:00,8.523,5.488,260.848,1.063,56.233,32.905,44
2020-01-24 15:00:00,12.31,9.524,242.084,3.377,63.009,31.447,45
2020-01-24 16:00:00,7.728,5.099,250.319,2.574,61.2,31.922,45
2020-01-24 17:00:00,13.01,10.006,255.89,2.457,63.982,31.616,45
2020-01-24 18:00:00,13.178,10.204,264.888,1.829,63.25,31.662,44
2020-01-24 19:00:00,14.922,12.06,273.972,1.328,68.95,30.96,44
2020-01-24 20:00:00,11.695,8.569,278.44,0.811,76.008,29.244,44
2020-01-24 21:00:00,10.349,7.348,280.065,0.406,80.833,28.36,43
2020-01-24 22:00:00,11.126,8.217,326.681,0.342,82.539,27.932,43
2020-01-24 23:00:00,20.195,15.765,73.292,0.64,84.167,27.564,42
2020-01-25 00:00:00,23.634,18.864,95.128,0.626,85.323,27.237,42
2020-01-25 01:00:00,37.89,31.898,90.073,0.785,85.5,27.182,42
2020-01-25 02:00:00,87.961,76.967,75.549,0.838,87.691,26.78,41
2020-01-25 03:00:00,31.451,25.601,73.15,1.132,89.718,26.155,41
2020-01-25 04:00:00,35.159,30.114,75.536,1.429,90.867,25.715,41
2020-01-25 05:00:00,36.985,31.714,78.676,1.548,91.7,25.27,41
2020-01-25 06:00:00,26.19,19.914,80.556,1.505,89.0,25.028,42
2020-01-25 07:00:00,22.836,17.972,77.467,1.341,88.25,24.747,42
2020-01-25 08:00:00,23.987,18.92,79.518,1.1,87.717,24.555,42
2020-01-25 09:00:00,25.539,21.07,85.804,1.709,83.72,25.891,42
2020-01-25 10:00:00,28.994,24.538,82.634,1.56,77.884,28.125,42
2020-01-25 11:00:00,21.93,16.978,185.02,1.486,73.35,30.113,42
2020-01-25 12:00:00,38.041,32.375,201.81,2.347,70.893,30.184,42
2020-01-25 13:00:00,22.517,17.137,214.994,2.45,66.35,30.809,43
2020-01-25 14:00:00,28.486,21.169,225.588,2.689,66.75,31.117,43
2020-01-25 15:00:00,23.037,17.65,233.909,3.356,74.883,30.442,44
2020-01-25 16:00:00,19.267,15.19,232.232,3.112,75.276,30.278,45
2020-01-25 17:00:00,20.011,15.97,238.147,3.305,73.4,30.042,47
2020-01-25 18:00:00,19.565,16.324,240.277,2.654,73.089,29.95,48
2020-01-25 19:00:00,15.009,11.131,244.569,2.033,73.955,29.545,50
2020-01-25 20:00:00,13.636,10.279,241.331,1.011,76.174,28.67,51
2020-01-25 21:00:00,14.95,11.686,273.587,0.335,78.837,27.971,52
2020-01-25 22:00:00,21.227,16.461,49.917,0.396,82.434,27.544,53
2020-01-25 23:00:00,35.517,30.698,65.914,0.992,83.534,27.377,54
2020-01-26 00:00:00,24.602,20.414,60.991,0.976,84.867,27.101,55
2020-01-26 01:00:00,25.361,21.372,18.543,0.673,85.417,27.112,55
2020-01-26 02:00:00,21.985,17.04,36.768,0.677,88.683,26.504,55
2020-01-26 03:00:00,15.951,11.812,30.371,0.647,88.218,26.038,56
2020-01-26 04:00:00,14.628,10.766,34.472,0.731,89.564,25.658,56
2020-01-26 05:00:00,12.122,7.427,29.696,0.72,90.701,25.547,57
2020-01-26 06:00:00,9.157,4.206,32.159,0.633,89.698,25.648,57
2020-01-26 07:00:00,21.514,16.724,38.397,0.818,91.417,25.278,57
2020-01-26 08:00:00,23.237,18.684,131.129,0.095,92.883,24.908,57
2020-01-26 09:00:00,22.643,17.59,26.94,0.548,85.394,27.496,58
2020-01-26 10:00:00,22.388,18.823,19.814,0.985,77.933,29.143,58
2020-01-26 11:00:00,26.611,23.179,1.357,0.929,70.967,30.433,58
2020-01-26 12:00:00,18.518,15.385,102.426,0.122,69.31,30.85,58
2020-01-26 13:00:00,16.287,12.307,239.69,1.623,69.733,31.03,58
2020-01-26 14:00:00,19.26,16.083,226.157,2.277,69.867,31.127,58
2020-01-26 15:00:00,15.579,11.35,230.295,2.904,75.633,30.207,58
2020-01-26 16:00:00,16.102,11.93,237.059,2.714,79.139,29.864,58
2020-01-26 17:00:00,16.074,12.78,253.727,2.088,77.15,30.247,57
2020-01-26 18:00:00,16.515,12.513,262.827,1.77,74.412,30.735,57
2020-01-26 19:00:00,31.986,26.954,275.304,1.32,75.367,29.832,56
2020-01-26 20:00:00,28.705,24.036,289.918,0.831,79.133,28.627,56
2020-01-26 21:00:00,19.726,15.913,308.771,0.808,80.417,28.453,55
2020-01-26 22:00:00,17.063,12.665,328.071,0.875,81.983,28.31,55
2020-01-26 23:00:00,20.025,14.994,321.34,0.742,82.484,28.204,55
2020-01-27 00:00:00,26.702,21.17,39.272,1.169,86.233,27.475,55
2020-01-27 01:00:00,23.129,18.148,34.751,1.244,88.414,26.848,54
2020-01-27 02:00:00,22.623,17.896,37.077,1.052,89.822,26.579,54
2020-01-27 03:00:00,22.357,17.303,32.233,0.828,90.237,26.43,54
2020-01-27 04:00:00,25.087,20.05,42.222,0.963,90.75,26.216,54
2020-01-27 05:00:00,19.502,14.981,149.986,0.237,90.233,26.24,54
2020-01-27 06:00:00,21.998,18.04,104.327,0.525,89.877,26.358,53
2020-01-27 07:00:00,25.838,22.22,71.981,1.002,91.674,25.835,53
2020-01-27 08:00:00,19.449,16.149,79.511,1.027,90.683,25.804,53
2020-01-27 09:00:00,22.495,18.864,59.791,0.873,90.15,26.037,53
2020-01-27 10:00:00,23.252,19.642,34.569,0.777,90.532,26.46,53
2020-01-27 11:00:00,18.596,14.962,44.692,1.314,90.028,26.624,53
2020-01-27 12:00:00,22.802,18.817,50.245,1.307,85.712,27.499,53
2020-01-27 13:00:00,13.448,9.679,5.937,0.831,79.65,29.142,53
2020-01-27 14:00:00,18.854,14.746,321.666,0.962,74.1,30.197,53
2020-01-27 15:00:00,17.635,14.916,260.577,0.947,66.6,31.377,53
2020-01-27 16:00:00,17.753,13.957,244.795,1.695,70.583,30.652,54
2020-01-27 17:00:00,20.208,16.065,245.984,1.74,75.067,29.982,54
2020-01-27 18:00:00,16.984,11.75,255.643,1.605,74.17,30.452,54
2020-01-27 19:00:00,20.445,14.764,258.936,1.37,76.332,29.744,54
2020-01-27 20:00:00,26.322,20.621,278.558,0.739,80.283,28.392,54
2020-01-27 21:00:00,16.995,12.525,307.744,0.498,81.85,27.722,54
2020-01-27 22:00:00,15.885,11.379,325.858,0.281,82.617,27.219,54
2020-01-27 23:00:00,21.697,17.238,331.456,0.479,83.443,26.966,54
2020-01-28 00:00:00,21.843,16.103,13.601,0.51,84.164,26.906,54
2020-01-28 01:00:00,30.535,25.557,75.247,0.64,86.569,26.461,54
2020-01-28 02:00:00,12.402,7.234,67.503,1.04,88.353,25.997,54
2020-01-28 03:00:00,23.348,19.804,60.475,0.875,87.067,26.082,54
2020-01-28 04:00:00,28.607,24.9,64.383,0.946,89.135,25.806,54
2020-01-28 05:00:00,29.317,25.227,65.792,0.261,90.8,25.735,54
2020-01-28 06:00:00,20.162,15.574,83.4,0.487,89.8,26.039,54
2020-01-28 07:00:00,25.33,20.441,71.229,1.349,89.033,26.142,54
2020-01-28 08:00:00,32.762,27.373,67.633,0.977,92.1,25.65,54
2020-01-28 09:00:00,26.172,19.723,13.948,0.155,87.0,27.032,54
2020-01-28 10:00:00,29.623,24.946,353.099,0.666,75.812,29.432,54
2020-01-28 11:00:00,18.68,14.305,344.609,0.666,73.116,30.034,54
2020-01-28 12:00:00,21.558,17.571,248.886,1.13,72.317,30.228,54
2020-01-28 13:00:00,17.081,13.953,229.643,2.167,70.75,30.792,54
2020-01-28 14:00:00,17.666,14.52,235.128,2.851,69.85,30.852,54
2020-01-28 15:00:00,15.419,12.386,245.809,2.85,75.388,30.337,54
2020-01-28 16:00:00,19.968,16.874,245.597,3.747,78.951,29.682,54
2020-01-28 17:00:00,13.325,10.692,249.304,2.821,76.417,29.93,54
2020-01-28 18:00:00,19.029,16.396,251.943,1.584,78.917,29.272,54
2020-01-28 19:00:00,21.973,18.639,259.54,1.388,79.017,29.27,54
2020-01-28 20:00:00,18.474,15.602,255.894,1.001,81.684,28.583,54
2020-01-28 21:00:00,19.811,16.143,288.954,0.628,83.65,28.26,54
2020-01-28 22:00:00,19.315,16.047,312.687,0.579,84.911,28.022,54
2020-01-28 23:00:00,23.47,18.987,20.854,0.494,86.583,27.725,54
2020-01-29 00:00:00,30.507,25.277,48.553,1.175,89.963,26.925,54
2020-01-29 01:00:00,24.797,20.657,69.607,1.601,92.0,26.233,54
2020-01-29 02:00:00,19.567,16.635,38.923,1.022,92.0,26.138,54
2020-01-29 03:00:00,12.361,9.821,51.723,1.075,91.933,25.937,54
2020-01-29 04:00:00,14.055,11.831,47.333,1.372,92.06,25.732,54
2020-01-29 05:00:00,9.272,6.901,63.974,1.379,93.304,25.395,54
2020-01-29 06:00:00,11.716,8.441,64.444,1.625,94.0,25.316,54
2020-01-29 07:00:00,20.625,17.74,58.375,1.1,93.583,25.478,55
2020-01-29 08:00:00,25.027,21.463,107.171,0.861,93.0,25.633,55
2020-01-29 09:00:00,17.518,13.225,125.904,1.091,92.068,25.947,55
2020-01-29 10:00:00,11.317,6.64,252.692,2.427,91.534,25.568,55
2020-01-29 11:00:00,7.938,4.913,245.854,3.391,97.517,23.568,55
2020-01-29 12:00:00,7.847,4.829,318.363,1.422,98.0,23.148,55
2020-01-29 13:00:00,4.377,2.351,318.918,1.707,98.0,22.716,55
2020-01-29 14:00:00,8.039,5.056,12.016,1.988,98.0,23.244,55
2020-01-29 15:00:00,2.919,1.815,36.738,1.821,98.0,22.98,55
2020-01-29 16:00:00,1.332,0.754,35.49,1.943,98.0,23.102,55
2020-01-29 17:00:00,3.401,2.858,44.567,2.059,96.633,23.525,55
2020-01-29 18:00:00,3.839,2.945,67.116,2.006,93.541,24.19,55
2020-01-29 19:00:00,6.001,5.051,92.616,1.6,92.051,24.404,55
2020-01-29 20:00:00,26.268,23.784,96.923,0.987,93.361,24.17,54
2020-01-29 21:00:00,9.463,7.022,47.186,0.964,93.883,23.99,54
2020-01-29 22:00:00,5.739,2.863,40.512,0.696,93.884,23.933,54
2020-01-29 23:00:00,6.592,3.31,42.499,0.599,93.6,23.818,54
2020-01-30 00:00:00,13.189,9.864,45.37,0.657,93.883,23.58,53
2020-01-30 01:00:00,11.926,9.313,61.459,0.597,93.334,23.553,53
2020-01-30 02:00:00,10.083,7.183,54.25,0.942,92.449,23.617,53
2020-01-30 03:00:00,10.933,7.092,72.153,1.11,94.463,23.262,52
2020-01-30 04:00:00,9.026,5.108,47.918,0.583,95.883,23.023,52
2020-01-30 05:00:00,11.993,7.585,31.38,0.543,96.0,22.952,51
2020-01-30 06:00:00,10.963,6.638,51.29,0.884,95.4,22.812,51
2020-01-30 07:00:00,12.839,8.227,56.163,0.972,95.861,22.487,50
2020-01-30 08:00:00,11.771,7.199,66.29,1.059,95.617,22.418,49
2020-01-30 09:00:00,9.007,4.314,69.755,1.572,91.717,23.524,48
2020-01-30 10:00:00,9.217,5.296,50.183,1.33,83.234,26.039,46
2020-01-30 11:00:00,18.205,16.913,13.705,0.587,70.361,29.128,45
2020-01-30 12:00:00,16.445,12.786,24.116,0.607,63.584,30.383,44
2020-01-30 13:00:00,24.712,20.214,230.205,2.066,67.65,30.428,42
2020-01-30 14:00:00,14.288,10.854,234.816,2.617,69.717,30.078,40
2020-01-30 15:00:00,7.61,4.97,246.777,2.516,67.45,30.533,39
